Date,SDS,SPY,SSO
2024-02-12,120.1188735961914,487.5625,35.10360336303711
2024-02-13,123.51305389404297,480.84722900390625,34.14213180541992
2024-02-14,121.30903625488281,485.2170715332031,34.75041198730469
2024-02-15,119.8102798461914,488.56488037109375,35.20662307739258
2024-02-16,121.0886459350586,486.1318664550781,34.8485221862793
2024-02-20,122.49920654296875,483.45550537109375,34.46590042114258
2024-02-21,122.27881622314453,483.8934326171875,34.51004409790039
2024-02-22,117.29772186279297,493.9078369140625,35.927734375
2024-02-23,117.25365447998047,494.24853515625,35.97187805175781
2024-02-26,118.13523864746094,492.43829345703125,35.70207595825195
2024-02-27,117.78260040283203,493.3530578613281,35.81490707397461
2024-02-28,118.17933654785156,492.7010803222656,35.70698165893555
2024-02-29,117.38587188720703,494.4722900390625,35.95226287841797
2024-03-01,115.22593688964844,499.1145324707031,36.62430191040039
2024-03-04,115.53451538085938,498.5793151855469,36.52620315551758
2024-03-05,117.87076568603516,493.5964050292969,35.80018997192383
2024-03-06,116.68060302734375,496.0975646972656,36.158287048339844
2024-03-07,114.47659301757812,501.0220642089844,36.86958312988281
2024-03-08,115.93122100830078,498.01483154296875,36.423187255859375
2024-03-11,116.19571685791016,497.5866394042969,36.33979034423828
2024-03-12,113.72721862792969,502.9393615722656,37.11485290527344
2024-03-13,114.12393188476562,502.15093994140625,37.00202560424805
2024-03-14,114.69699096679688,501.1583557128906,36.81562042236328
2024-03-15,116.3720474243164,497.7170715332031,36.30545425415039
2024-03-18,114.96144104003906,500.6750793457031,36.74694061279297
2024-03-19,113.72721862792969,503.4574279785156,37.15410614013672
2024-03-20,111.77933502197266,508.11395263671875,37.80707931518555
2024-03-21,111.15386962890625,509.7931213378906,38.028343200683594
2024-03-22,111.55595397949219,508.8266906738281,37.915260314941406
2024-03-25,112.22610473632812,507.4208984375,37.68907165527344
2024-03-26,112.80687713623047,506.4836730957031,37.5169792175293
2024-03-27,111.01984405517578,510.74017333984375,38.146358489990234
2024-03-28,111.06452941894531,510.6424560546875,38.116851806640625
2024-04-01,111.51128387451172,509.7540588378906,37.98408889770508
2024-04-02,112.98558044433594,506.5130615234375,37.47764205932617
2024-04-03,112.76221466064453,507.0694274902344,37.56123733520508
2024-04-04,115.66615295410156,500.880126953125,36.607322692871094
2024-04-05,113.2983169555664,506.1127624511719,37.37929916381836
2024-04-08,113.25365447998047,506.3958435058594,37.40388488769531
2024-04-09,113.03026580810547,506.9815979003906,37.48255920410156
2024-04-10,115.26407623291016,501.9051513671875,36.735164642333984
2024-04-11,113.65573120117188,505.6929931640625,37.27112579345703
